context_score	matched_terms	Generated export	Module	Path	Line	Declaration	Basename	Consumption class	Classification evidence	Module class	Reference consumer count	Reference consumer sample	Public promotion gate	ID	Name	Metaphor	Mapping	Operational consequence	Boundary	Phase	Phase status	Phase type	Title	Added modules	Modified modules	Reusable existing modules	Manifest rule	Semantic placement	Reuse/duplication audit	Canonical generator policy	Compactness rule	Duplicate risks	Consumer direction	Regression protocol	Lean/mathlib policy	Concrete traversal	Mathlib complication log	Noncomputable boundary audit	Group	Imported-by count
12	dtn; schur; boundary; operator	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedArithmeticSourceExecBoundaryOperatorFromSM4qRecheckSM5q	CNNA/PillarA/Arithmetic/Smoke/GeneratedArithmeticSourceExecBoundaryOperatorFromSM4qRecheckSM5q.lean	57	CNNA.PillarA.Arithmetic.Smoke.SM5qRecheckNoDtnMultiSchurRecomputationStatus	SM5qRecheckNoDtnMultiSchurRecomputationStatus	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	6	CNNA.PillarA.Arithmetic.Smoke.GeneratedLevelStepExecMirrorSourceFromSM5qRecheckSM6b	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; schur; boundary; operator	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedGeneralizedTopBoundaryDtNSM3hR	CNNA/PillarA/Arithmetic/Smoke/GeneratedGeneralizedTopBoundaryDtNSM3hR.lean	208	CNNA.PillarA.Arithmetic.Smoke.GeneratedGeneralizedTopBoundaryDtNSM3hR.boundaryOperator_from_schur	boundaryOperator_from_schur	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	12	CNNA.PillarA.Arithmetic.Notation; CNNA.PillarA.Arithmetic.Smoke.GeneratedResetSM3LedgerSM3iR	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; schur; boundary; operator	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedMultiSchurExecBoundaryOperatorFromSM3fqPlusSM4q	CNNA/PillarA/Arithmetic/Smoke/GeneratedMultiSchurExecBoundaryOperatorFromSM3fqPlusSM4q.lean	57	CNNA.PillarA.Arithmetic.Smoke.SM4qRecheckNoDtnMultiSchurRecomputationStatus	SM4qRecheckNoDtnMultiSchurRecomputationStatus	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	6	CNNA.PillarA.Arithmetic.Smoke.GeneratedArithmeticSourceExecBoundaryOperatorFromSM4qRecheckSM5q	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; schur; boundary; operator	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedMultiSchurSM4	CNNA/PillarA/Arithmetic/Smoke/GeneratedMultiSchurSM4.lean	260	CNNA.PillarA.Arithmetic.Smoke.GeneratedMultiSchurSM4.noExternalDtN_status_from_SM3iR	noExternalDtN_status_from_SM3iR	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	21	CNNA.PillarA.Arithmetic.Notation; CNNA.PillarA.Arithmetic.Smoke.GeneratedArithmeticSourceSM5; CNNA.PillarA.Arithmetic.Smoke.GeneratedMultiSchurExecBoundaryOperatorSM4q	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; schur; boundary; operator	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedSM3fSchurExecCompletionSM3fqPlus	CNNA/PillarA/Arithmetic/Smoke/GeneratedSM3fSchurExecCompletionSM3fqPlus.lean	54	CNNA.PillarA.Arithmetic.Smoke.SM3fqPlusNoDtnMultiSchurConsumerStatus	SM3fqPlusNoDtnMultiSchurConsumerStatus	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	7	CNNA.PillarA.Arithmetic.Smoke.GeneratedMultiSchurExecBoundaryOperatorFromSM3fqPlusSM4q	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; schur; boundary; operator	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedTopBoundaryDtNSM3gR	CNNA/PillarA/Arithmetic/Smoke/GeneratedTopBoundaryDtNSM3gR.lean	127	CNNA.PillarA.Arithmetic.Smoke.GeneratedTopBoundaryDtNSM3gR.boundaryOperator_from_schur	boundaryOperator_from_schur	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	11	CNNA.PillarA.Arithmetic.Smoke.GeneratedGeneralizedTopBoundaryDtNSM3hR	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; generalizeddtn; boundary; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.DtN.DtN	CNNA/PillarA/DtN/DtN.lean	54	CNNA.PillarA.DtN.InternalInteriorInverse.boundaryFlux	boundaryFlux	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	13	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTwoSidedInv; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTwoSidedInvFromSM3db7R; CNNA.PillarA.Coupling.GeneralizedDtN; CNNA.PillarA.DtN.DtNStabilized	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; generalizeddtn; interior; elimination	declaration_consumption_records.generated.tsv	CNNA.PillarA.DtN.DtN	CNNA/PillarA/DtN/DtN.lean	132	CNNA.PillarA.DtN.InteriorEliminationMode	InteriorEliminationMode	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	13	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTwoSidedInv; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTwoSidedInvFromSM3db7R; CNNA.PillarA.Coupling.GeneralizedDtN; CNNA.PillarA.DtN.DtNStabilized	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; generalizeddtn; interior; elimination	declaration_consumption_records.generated.tsv	CNNA.PillarA.DtN.DtN	CNNA/PillarA/DtN/DtN.lean	138	CNNA.PillarA.DtN.InteriorEliminationData	InteriorEliminationData	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	13	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTwoSidedInv; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTwoSidedInvFromSM3db7R; CNNA.PillarA.Coupling.GeneralizedDtN; CNNA.PillarA.DtN.DtNStabilized	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; generalizeddtn; interior; elimination	declaration_consumption_records.generated.tsv	CNNA.PillarA.DtN.DtN	CNNA/PillarA/DtN/DtN.lean	158	CNNA.PillarA.DtN.InteriorEliminationData.ofInternalInverse	ofInternalInverse	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	13	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTwoSidedInv; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTwoSidedInvFromSM3db7R; CNNA.PillarA.Coupling.GeneralizedDtN; CNNA.PillarA.DtN.DtNStabilized	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; generalizeddtn; interior; elimination	declaration_consumption_records.generated.tsv	CNNA.PillarA.DtN.DtN	CNNA/PillarA/DtN/DtN.lean	201	CNNA.PillarA.DtN.DtNStrong.ofEliminationData	ofEliminationData	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	13	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTwoSidedInv; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTwoSidedInvFromSM3db7R; CNNA.PillarA.Coupling.GeneralizedDtN; CNNA.PillarA.DtN.DtNStabilized	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; generalizeddtn; boundary; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.DtN.DtN	CNNA/PillarA/DtN/DtN.lean	224	CNNA.PillarA.DtN.DtNStrong.boundaryVertex	boundaryVertex	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	13	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTwoSidedInv; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTwoSidedInvFromSM3db7R; CNNA.PillarA.Coupling.GeneralizedDtN; CNNA.PillarA.DtN.DtNStabilized	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; generalizeddtn; boundary; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.DtN.DtN	CNNA/PillarA/DtN/DtN.lean	230	CNNA.PillarA.DtN.DtNStrong.boundaryPotential	boundaryPotential	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	13	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTwoSidedInv; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTwoSidedInvFromSM3db7R; CNNA.PillarA.Coupling.GeneralizedDtN; CNNA.PillarA.DtN.DtNStabilized	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; generalizeddtn; boundary; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.DtN.DtN	CNNA/PillarA/DtN/DtN.lean	236	CNNA.PillarA.DtN.DtNStrong.boundaryFlux	boundaryFlux	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	13	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTwoSidedInv; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTwoSidedInvFromSM3db7R; CNNA.PillarA.Coupling.GeneralizedDtN; CNNA.PillarA.DtN.DtNStabilized	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; generalizeddtn; interior; elimination	declaration_consumption_records.generated.tsv	CNNA.PillarA.DtN.DtN	CNNA/PillarA/DtN/DtN.lean	262	CNNA.PillarA.DtN.StrengtheningS5.ReferenceInteriorEliminationData	ReferenceInteriorEliminationData	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	13	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTwoSidedInv; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTwoSidedInvFromSM3db7R; CNNA.PillarA.Coupling.GeneralizedDtN; CNNA.PillarA.DtN.DtNStabilized	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; generalizeddtn; interior; elimination	declaration_consumption_records.generated.tsv	CNNA.PillarA.DtN.DtN	CNNA/PillarA/DtN/DtN.lean	266	CNNA.PillarA.DtN.StrengtheningS5.VariationInteriorEliminationData	VariationInteriorEliminationData	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	13	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTwoSidedInv; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTwoSidedInvFromSM3db7R; CNNA.PillarA.Coupling.GeneralizedDtN; CNNA.PillarA.DtN.DtNStabilized	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; boundary; laplacian	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	22	CNNA.PillarA.Finite.BoundaryVertex	BoundaryVertex	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; laplacian; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	28	CNNA.PillarA.Finite.InteriorVertex	InteriorVertex	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; laplacian; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	62	CNNA.PillarA.Finite.BoxVertex.cell_mem_ports_or_interior	cell_mem_ports_or_interior	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; laplacian; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	72	CNNA.PillarA.Finite.BoxVertex.not_mem_ports_and_interior	not_mem_ports_and_interior	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; boundary; laplacian	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	86	CNNA.PillarA.Finite.BoundaryVertex.levelIndex	levelIndex	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; boundary; laplacian	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	89	CNNA.PillarA.Finite.BoundaryVertex.level	level	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; boundary; laplacian	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	92	CNNA.PillarA.Finite.BoundaryVertex.cell	cell	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; boundary; laplacian	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	95	CNNA.PillarA.Finite.BoundaryVertex.level_le_cutoff	level_le_cutoff	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; boundary; laplacian	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	99	CNNA.PillarA.Finite.BoundaryVertex.mem_ports	mem_ports	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; boundary; laplacian	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	103	CNNA.PillarA.Finite.BoundaryVertex.toBoxVertex	toBoxVertex	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; boundary; laplacian	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	106	CNNA.PillarA.Finite.BoundaryVertex.toBoxVertex_level	toBoxVertex_level	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; boundary; laplacian	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	110	CNNA.PillarA.Finite.BoundaryVertex.toBoxVertex_cell	toBoxVertex_cell	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; laplacian; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	121	CNNA.PillarA.Finite.InteriorVertex.levelIndex	levelIndex	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; laplacian; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	124	CNNA.PillarA.Finite.InteriorVertex.level	level	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; laplacian; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	127	CNNA.PillarA.Finite.InteriorVertex.cell	cell	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; laplacian; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	130	CNNA.PillarA.Finite.InteriorVertex.level_le_cutoff	level_le_cutoff	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; laplacian; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	134	CNNA.PillarA.Finite.InteriorVertex.mem_interior	mem_interior	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; laplacian; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	138	CNNA.PillarA.Finite.InteriorVertex.toBoxVertex	toBoxVertex	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; laplacian; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	141	CNNA.PillarA.Finite.InteriorVertex.toBoxVertex_level	toBoxVertex_level	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; laplacian; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	145	CNNA.PillarA.Finite.InteriorVertex.toBoxVertex_cell	toBoxVertex_cell	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; boundary; laplacian	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	430	CNNA.PillarA.Finite.DirichletLaplacianStrong.boundaryVertex	boundaryVertex	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; laplacian; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	433	CNNA.PillarA.Finite.DirichletLaplacianStrong.interiorVertex	interiorVertex	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; laplacian; matrix	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	448	CNNA.PillarA.Finite.DirichletLaplacianStrong.matrix	matrix	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; laplacian; matrix	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	467	CNNA.PillarA.Finite.DirichletLaplacianStrong.matrix_symmetric	matrix_symmetric	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; laplacian; matrix	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	481	CNNA.PillarA.Finite.DirichletLaplacianStrong.admissible_matrix	admissible_matrix	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; boundary; laplacian	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	485	CNNA.PillarA.Finite.DirichletLaplacianStrong.boundaryBlock	boundaryBlock	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; laplacian; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	497	CNNA.PillarA.Finite.DirichletLaplacianStrong.interiorBlock	interiorBlock	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; boundary; laplacian	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	501	CNNA.PillarA.Finite.DirichletLaplacianStrong.boundaryBlock_transpose	boundaryBlock_transpose	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; dirichletlaplacian; laplacian; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Finite.DirichletLaplacian	CNNA/PillarA/Finite/DirichletLaplacian.lean	509	CNNA.PillarA.Finite.DirichletLaplacianStrong.interiorBlock_transpose	interiorBlock_transpose	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	30	CNNA.PillarA.DtN.DtN; CNNA.PillarA.Finite.Notation; CNNA.PillarA.Finite.SpectralDecompositionCore	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; generalizeddtn; boundary; bright	declaration_consumption_records.generated.tsv	CNNA.PillarA.Sectors.SectorSplit	CNNA/PillarA/Sectors/SectorSplit.lean	83	CNNA.PillarA.Sectors.SectorSplitStrong.brightBoundaryPorts	brightBoundaryPorts	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	31	CNNA.PillarA.Coupling.GeneralizedDtN; CNNA.PillarA.Network.RegionNet; CNNA.PillarA.Sectors.BranchingWitness	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; generalizeddtn; boundary; dark	declaration_consumption_records.generated.tsv	CNNA.PillarA.Sectors.SectorSplit	CNNA/PillarA/Sectors/SectorSplit.lean	86	CNNA.PillarA.Sectors.SectorSplitStrong.darkBoundaryPorts	darkBoundaryPorts	core-computational	inherits module classification: Pillar-A internal module without policy/wrapper/phase/dead markers	core-computational	31	CNNA.PillarA.Coupling.GeneralizedDtN; CNNA.PillarA.Network.RegionNet; CNNA.PillarA.Sectors.BranchingWitness	blocked from public-final unless later linked to a documented object/API contract																											
12	dtn; generalizeddtn; boundary; bright	declaration_consumption_records.generated.tsv	CNNA.PillarA.Sectors.SectorSplit	CNNA/PillarA/Sectors/SectorSplit.lean	109	CNNA.PillarA.Sectors.SectorSplitStrong.brightBoundaryPorts_eq_patch_boundaryPorts	brightBoundaryPorts_eq_patch_boundaryPorts	proof-bridge	declaration name carries proof/certificate/equality/witness role	core-computational	31	CNNA.PillarA.Coupling.GeneralizedDtN; CNNA.PillarA.Network.RegionNet; CNNA.PillarA.Sectors.BranchingWitness	blocked from public-final unless later linked to a documented object/API contract																											
